Iter,Loss
2.546000000000000000e+03,4.343729019165039062e+00
2.547000000000000000e+03,4.343702793121337891e+00
2.548000000000000000e+03,4.343677043914794922e+00
2.549000000000000000e+03,4.343651294708251953e+00
2.550000000000000000e+03,4.343626022338867188e+00
2.551000000000000000e+03,4.343599319458007812e+00
2.552000000000000000e+03,4.343573570251464844e+00
2.553000000000000000e+03,4.343547344207763672e+00
2.554000000000000000e+03,4.343522071838378906e+00
2.555000000000000000e+03,4.343495845794677734e+00
2.556000000000000000e+03,4.343469619750976562e+00
2.557000000000000000e+03,4.343444347381591797e+00
2.558000000000000000e+03,4.343418121337890625e+00
2.559000000000000000e+03,4.343392372131347656e+00
2.560000000000000000e+03,4.343366622924804688e+00
2.561000000000000000e+03,4.343340873718261719e+00
2.562000000000000000e+03,4.343315124511718750e+00
2.563000000000000000e+03,4.343289375305175781e+00
2.564000000000000000e+03,4.343263149261474609e+00
2.565000000000000000e+03,4.343237400054931641e+00
2.566000000000000000e+03,4.343211650848388672e+00
2.567000000000000000e+03,4.343186855316162109e+00
2.568000000000000000e+03,4.343160629272460938e+00
2.569000000000000000e+03,4.343134880065917969e+00
2.570000000000000000e+03,4.343108654022216797e+00
2.571000000000000000e+03,4.343083858489990234e+00
2.572000000000000000e+03,4.343058109283447266e+00
2.573000000000000000e+03,4.343032360076904297e+00
2.574000000000000000e+03,4.343006134033203125e+00
2.575000000000000000e+03,4.342981338500976562e+00
2.576000000000000000e+03,4.342956066131591797e+00
2.577000000000000000e+03,4.342929840087890625e+00
2.578000000000000000e+03,4.342904090881347656e+00
2.579000000000000000e+03,4.342879295349121094e+00
2.580000000000000000e+03,4.342853069305419922e+00
2.581000000000000000e+03,4.342827320098876953e+00
2.582000000000000000e+03,4.342802524566650391e+00
2.583000000000000000e+03,4.342776298522949219e+00
2.584000000000000000e+03,4.342751026153564453e+00
2.585000000000000000e+03,4.342726230621337891e+00
2.586000000000000000e+03,4.342700004577636719e+00
2.587000000000000000e+03,4.342674732208251953e+00
2.588000000000000000e+03,4.342649459838867188e+00
2.589000000000000000e+03,4.342623710632324219e+00
2.590000000000000000e+03,4.342598438262939453e+00
2.591000000000000000e+03,4.342572689056396484e+00
2.592000000000000000e+03,4.342547416687011719e+00
2.593000000000000000e+03,4.342522144317626953e+00
2.594000000000000000e+03,4.342496871948242188e+00
2.595000000000000000e+03,4.342471599578857422e+00
2.596000000000000000e+03,4.342445850372314453e+00
2.597000000000000000e+03,4.342421531677246094e+00
2.598000000000000000e+03,4.342395782470703125e+00
2.599000000000000000e+03,4.342370510101318359e+00
2.600000000000000000e+03,4.342344284057617188e+00
2.601000000000000000e+03,4.342319488525390625e+00
2.602000000000000000e+03,4.342293739318847656e+00
2.603000000000000000e+03,4.342268943786621094e+00
2.604000000000000000e+03,4.342243671417236328e+00
2.605000000000000000e+03,4.342218875885009766e+00
2.606000000000000000e+03,4.342192649841308594e+00
2.607000000000000000e+03,4.342168331146240234e+00
2.608000000000000000e+03,4.342143058776855469e+00
2.609000000000000000e+03,4.342117309570312500e+00
2.610000000000000000e+03,4.342092037200927734e+00
2.611000000000000000e+03,4.342067241668701172e+00
2.612000000000000000e+03,4.342042446136474609e+00
2.613000000000000000e+03,4.342017650604248047e+00
2.614000000000000000e+03,4.341991424560546875e+00
2.615000000000000000e+03,4.341967105865478516e+00
2.616000000000000000e+03,4.341941833496093750e+00
2.617000000000000000e+03,4.341916561126708984e+00
2.618000000000000000e+03,4.341891765594482422e+00
2.619000000000000000e+03,4.341867446899414062e+00
2.620000000000000000e+03,4.341841220855712891e+00
2.621000000000000000e+03,4.341816902160644531e+00
2.622000000000000000e+03,4.341791629791259766e+00
2.623000000000000000e+03,4.341766834259033203e+00
2.624000000000000000e+03,4.341742038726806641e+00
2.625000000000000000e+03,4.341716766357421875e+00
2.626000000000000000e+03,4.341691493988037109e+00
2.627000000000000000e+03,4.341666221618652344e+00
2.628000000000000000e+03,4.341641902923583984e+00
2.629000000000000000e+03,4.341616630554199219e+00
2.630000000000000000e+03,4.341591358184814453e+00
2.631000000000000000e+03,4.341566085815429688e+00
2.632000000000000000e+03,4.341541290283203125e+00
2.633000000000000000e+03,4.341516971588134766e+00
2.634000000000000000e+03,4.341491699218750000e+00
2.635000000000000000e+03,4.341467380523681641e+00
2.636000000000000000e+03,4.341441154479980469e+00
2.637000000000000000e+03,4.341416835784912109e+00
2.638000000000000000e+03,4.341392040252685547e+00
2.639000000000000000e+03,4.341368198394775391e+00
2.640000000000000000e+03,4.341342449188232422e+00
2.641000000000000000e+03,4.341317653656005859e+00
2.642000000000000000e+03,4.341293334960937500e+00
2.643000000000000000e+03,4.341267585754394531e+00
2.644000000000000000e+03,4.341242790222167969e+00
2.645000000000000000e+03,4.341218471527099609e+00
2.646000000000000000e+03,4.341194152832031250e+00
2.647000000000000000e+03,4.341169357299804688e+00
2.648000000000000000e+03,4.341144561767578125e+00
2.649000000000000000e+03,4.341119766235351562e+00
2.650000000000000000e+03,4.341094970703125000e+00
2.651000000000000000e+03,4.341070175170898438e+00
2.652000000000000000e+03,4.341045379638671875e+00
2.653000000000000000e+03,4.341021537780761719e+00
2.654000000000000000e+03,4.340996265411376953e+00
2.655000000000000000e+03,4.340971469879150391e+00
2.656000000000000000e+03,4.340947628021240234e+00
2.657000000000000000e+03,4.340922355651855469e+00
2.658000000000000000e+03,4.340898513793945312e+00
2.659000000000000000e+03,4.340873241424560547e+00
2.660000000000000000e+03,4.340848445892333984e+00
2.661000000000000000e+03,4.340823650360107422e+00
2.662000000000000000e+03,4.340799808502197266e+00
2.663000000000000000e+03,4.340774536132812500e+00
2.664000000000000000e+03,4.340749740600585938e+00
2.665000000000000000e+03,4.340725898742675781e+00
2.666000000000000000e+03,4.340701103210449219e+00
2.667000000000000000e+03,4.340676784515380859e+00
2.668000000000000000e+03,4.340652465820312500e+00
2.669000000000000000e+03,4.340628147125244141e+00
2.670000000000000000e+03,4.340603351593017578e+00
2.671000000000000000e+03,4.340579032897949219e+00
2.672000000000000000e+03,4.340554237365722656e+00
2.673000000000000000e+03,4.340529918670654297e+00
2.674000000000000000e+03,4.340505599975585938e+00
2.675000000000000000e+03,4.340480327606201172e+00
2.676000000000000000e+03,4.340456962585449219e+00
2.677000000000000000e+03,4.340432643890380859e+00
2.678000000000000000e+03,4.340407848358154297e+00
2.679000000000000000e+03,4.340383052825927734e+00
2.680000000000000000e+03,4.340358257293701172e+00
2.681000000000000000e+03,4.340335369110107422e+00
2.682000000000000000e+03,4.340310573577880859e+00
2.683000000000000000e+03,4.340285778045654297e+00
2.684000000000000000e+03,4.340261936187744141e+00
2.685000000000000000e+03,4.340237617492675781e+00
2.686000000000000000e+03,4.340212821960449219e+00
2.687000000000000000e+03,4.340188980102539062e+00
2.688000000000000000e+03,4.340164184570312500e+00
2.689000000000000000e+03,4.340140342712402344e+00
2.690000000000000000e+03,4.340115547180175781e+00
2.691000000000000000e+03,4.340091705322265625e+00
2.692000000000000000e+03,4.340067386627197266e+00
2.693000000000000000e+03,4.340042591094970703e+00
2.694000000000000000e+03,4.340018749237060547e+00
2.695000000000000000e+03,4.339994430541992188e+00
2.696000000000000000e+03,4.339971065521240234e+00
2.697000000000000000e+03,4.339945793151855469e+00
2.698000000000000000e+03,4.339921474456787109e+00
2.699000000000000000e+03,4.339898109436035156e+00
2.700000000000000000e+03,4.339873790740966797e+00
2.701000000000000000e+03,4.339849948883056641e+00
2.702000000000000000e+03,4.339825153350830078e+00
2.703000000000000000e+03,4.339801311492919922e+00
2.704000000000000000e+03,4.339777469635009766e+00
2.705000000000000000e+03,4.339753627777099609e+00
2.706000000000000000e+03,4.339729309082031250e+00
2.707000000000000000e+03,4.339704513549804688e+00
2.708000000000000000e+03,4.339680671691894531e+00
2.709000000000000000e+03,4.339656829833984375e+00
2.710000000000000000e+03,4.339633464813232422e+00
2.711000000000000000e+03,4.339609622955322266e+00
2.712000000000000000e+03,4.339584350585937500e+00
2.713000000000000000e+03,4.339560985565185547e+00
2.714000000000000000e+03,4.339537143707275391e+00
2.715000000000000000e+03,4.339512825012207031e+00
2.716000000000000000e+03,4.339488506317138672e+00
2.717000000000000000e+03,4.339465141296386719e+00
2.718000000000000000e+03,4.339440345764160156e+00
2.719000000000000000e+03,4.339416503906250000e+00
2.720000000000000000e+03,4.339393138885498047e+00
2.721000000000000000e+03,4.339369773864746094e+00
2.722000000000000000e+03,4.339345455169677734e+00
2.723000000000000000e+03,4.339320659637451172e+00
2.724000000000000000e+03,4.339296817779541016e+00
2.725000000000000000e+03,4.339273929595947266e+00
2.726000000000000000e+03,4.339249610900878906e+00
2.727000000000000000e+03,4.339225769042968750e+00
2.728000000000000000e+03,4.339201927185058594e+00
2.729000000000000000e+03,4.339178085327148438e+00
2.730000000000000000e+03,4.339153766632080078e+00
2.731000000000000000e+03,4.339130401611328125e+00
2.732000000000000000e+03,4.339106082916259766e+00
2.733000000000000000e+03,4.339082717895507812e+00
2.734000000000000000e+03,4.339059352874755859e+00
2.735000000000000000e+03,4.339035034179687500e+00
2.736000000000000000e+03,4.339011669158935547e+00
2.737000000000000000e+03,4.338987350463867188e+00
2.738000000000000000e+03,4.338963508605957031e+00
2.739000000000000000e+03,4.338940620422363281e+00
2.740000000000000000e+03,4.338916301727294922e+00
2.741000000000000000e+03,4.338891983032226562e+00
2.742000000000000000e+03,4.338869571685791016e+00
2.743000000000000000e+03,4.338845729827880859e+00
2.744000000000000000e+03,4.338821887969970703e+00
2.745000000000000000e+03,4.338797569274902344e+00
2.746000000000000000e+03,4.338773727416992188e+00
2.747000000000000000e+03,4.338750362396240234e+00
2.748000000000000000e+03,4.338726997375488281e+00
2.749000000000000000e+03,4.338703155517578125e+00
2.750000000000000000e+03,4.338679313659667969e+00
2.751000000000000000e+03,4.338655471801757812e+00
2.752000000000000000e+03,4.338632583618164062e+00
2.753000000000000000e+03,4.338608741760253906e+00
2.754000000000000000e+03,4.338585853576660156e+00
2.755000000000000000e+03,4.338561534881591797e+00
2.756000000000000000e+03,4.338538169860839844e+00
2.757000000000000000e+03,4.338513851165771484e+00
2.758000000000000000e+03,4.338490486145019531e+00
2.759000000000000000e+03,4.338467597961425781e+00
2.760000000000000000e+03,4.338443279266357422e+00
2.761000000000000000e+03,4.338419914245605469e+00
2.762000000000000000e+03,4.338396072387695312e+00
2.763000000000000000e+03,4.338373184204101562e+00
2.764000000000000000e+03,4.338349819183349609e+00
2.765000000000000000e+03,4.338326454162597656e+00
2.766000000000000000e+03,4.338303089141845703e+00
2.767000000000000000e+03,4.338279724121093750e+00
2.768000000000000000e+03,4.338255882263183594e+00
2.769000000000000000e+03,4.338232517242431641e+00
2.770000000000000000e+03,4.338208675384521484e+00
2.771000000000000000e+03,4.338185310363769531e+00
2.772000000000000000e+03,4.338161945343017578e+00
2.773000000000000000e+03,4.338138103485107422e+00
2.774000000000000000e+03,4.338115215301513672e+00
2.775000000000000000e+03,4.338091850280761719e+00
2.776000000000000000e+03,4.338068962097167969e+00
2.777000000000000000e+03,4.338045120239257812e+00
2.778000000000000000e+03,4.338022232055664062e+00
2.779000000000000000e+03,4.337998390197753906e+00
2.780000000000000000e+03,4.337975978851318359e+00
2.781000000000000000e+03,4.337952613830566406e+00
2.782000000000000000e+03,4.337928295135498047e+00
2.783000000000000000e+03,4.337904930114746094e+00
2.784000000000000000e+03,4.337881565093994141e+00
2.785000000000000000e+03,4.337858200073242188e+00
2.786000000000000000e+03,4.337834835052490234e+00
2.787000000000000000e+03,4.337811946868896484e+00
2.788000000000000000e+03,4.337788105010986328e+00
2.789000000000000000e+03,4.337765216827392578e+00
2.790000000000000000e+03,4.337741851806640625e+00
2.791000000000000000e+03,4.337718963623046875e+00
2.792000000000000000e+03,4.337695121765136719e+00
2.793000000000000000e+03,4.337672233581542969e+00
2.794000000000000000e+03,4.337648868560791016e+00
2.795000000000000000e+03,4.337625980377197266e+00
2.796000000000000000e+03,4.337603092193603516e+00
2.797000000000000000e+03,4.337579727172851562e+00
2.798000000000000000e+03,4.337556838989257812e+00
2.799000000000000000e+03,4.337533473968505859e+00
2.800000000000000000e+03,4.337510585784912109e+00
2.801000000000000000e+03,4.337487220764160156e+00
2.802000000000000000e+03,4.337463855743408203e+00
2.803000000000000000e+03,4.337440967559814453e+00
2.804000000000000000e+03,4.337417602539062500e+00
2.805000000000000000e+03,4.337393760681152344e+00
2.806000000000000000e+03,4.337371349334716797e+00
2.807000000000000000e+03,4.337348461151123047e+00
2.808000000000000000e+03,4.337325096130371094e+00
2.809000000000000000e+03,4.337301254272460938e+00
2.810000000000000000e+03,4.337278842926025391e+00
2.811000000000000000e+03,4.337256908416748047e+00
2.812000000000000000e+03,4.337233543395996094e+00
2.813000000000000000e+03,4.337210655212402344e+00
2.814000000000000000e+03,4.337186813354492188e+00
2.815000000000000000e+03,4.337164402008056641e+00
2.816000000000000000e+03,4.337140560150146484e+00
2.817000000000000000e+03,4.337117671966552734e+00
2.818000000000000000e+03,4.337095260620117188e+00
2.819000000000000000e+03,4.337071895599365234e+00
2.820000000000000000e+03,4.337049007415771484e+00
2.821000000000000000e+03,4.337026119232177734e+00
2.822000000000000000e+03,4.337002754211425781e+00
2.823000000000000000e+03,4.336979866027832031e+00
2.824000000000000000e+03,4.336957931518554688e+00
2.825000000000000000e+03,4.336934089660644531e+00
2.826000000000000000e+03,4.336911201477050781e+00
2.827000000000000000e+03,4.336888790130615234e+00
2.828000000000000000e+03,4.336865901947021484e+00
2.829000000000000000e+03,4.336843013763427734e+00
2.830000000000000000e+03,4.336820602416992188e+00
2.831000000000000000e+03,4.336797237396240234e+00
2.832000000000000000e+03,4.336774349212646484e+00
2.833000000000000000e+03,4.336751461029052734e+00
2.834000000000000000e+03,4.336728572845458984e+00
2.835000000000000000e+03,4.336705684661865234e+00
2.836000000000000000e+03,4.336682796478271484e+00
2.837000000000000000e+03,4.336659908294677734e+00
2.838000000000000000e+03,4.336637496948242188e+00
2.839000000000000000e+03,4.336615085601806641e+00
2.840000000000000000e+03,4.336591720581054688e+00
2.841000000000000000e+03,4.336569309234619141e+00
2.842000000000000000e+03,4.336545944213867188e+00
2.843000000000000000e+03,4.336523056030273438e+00
2.844000000000000000e+03,4.336500167846679688e+00
2.845000000000000000e+03,4.336477756500244141e+00
2.846000000000000000e+03,4.336456298828125000e+00
2.847000000000000000e+03,4.336432456970214844e+00
2.848000000000000000e+03,4.336409568786621094e+00
2.849000000000000000e+03,4.336386680603027344e+00
2.850000000000000000e+03,4.336364269256591797e+00
2.851000000000000000e+03,4.336342334747314453e+00
2.852000000000000000e+03,4.336318492889404297e+00
2.853000000000000000e+03,4.336296558380126953e+00
2.854000000000000000e+03,4.336273193359375000e+00
2.855000000000000000e+03,4.336250782012939453e+00
2.856000000000000000e+03,4.336228847503662109e+00
2.857000000000000000e+03,4.336206436157226562e+00
2.858000000000000000e+03,4.336183071136474609e+00
2.859000000000000000e+03,4.336160659790039062e+00
2.860000000000000000e+03,4.336137294769287109e+00
2.861000000000000000e+03,4.336116313934326172e+00
2.862000000000000000e+03,4.336092472076416016e+00
2.863000000000000000e+03,4.336070537567138672e+00
2.864000000000000000e+03,4.336047649383544922e+00
2.865000000000000000e+03,4.336024761199951172e+00
2.866000000000000000e+03,4.336002826690673828e+00
2.867000000000000000e+03,4.335979938507080078e+00
2.868000000000000000e+03,4.335958003997802734e+00
2.869000000000000000e+03,4.335934638977050781e+00
2.870000000000000000e+03,4.335912227630615234e+00
2.871000000000000000e+03,4.335889339447021484e+00
2.872000000000000000e+03,4.335867404937744141e+00
2.873000000000000000e+03,4.335845470428466797e+00
2.874000000000000000e+03,4.335821628570556641e+00
2.875000000000000000e+03,4.335800647735595703e+00
2.876000000000000000e+03,4.335777282714843750e+00
2.877000000000000000e+03,4.335754871368408203e+00
2.878000000000000000e+03,4.335732460021972656e+00
2.879000000000000000e+03,4.335710048675537109e+00
2.880000000000000000e+03,4.335688114166259766e+00
2.881000000000000000e+03,4.335665225982666016e+00
2.882000000000000000e+03,4.335642337799072266e+00
2.883000000000000000e+03,4.335619926452636719e+00
2.884000000000000000e+03,4.335598468780517578e+00
2.885000000000000000e+03,4.335575580596923828e+00
2.886000000000000000e+03,4.335552215576171875e+00
2.887000000000000000e+03,4.335531234741210938e+00
2.888000000000000000e+03,4.335508346557617188e+00
2.889000000000000000e+03,4.335486412048339844e+00
2.890000000000000000e+03,4.335464000701904297e+00
2.891000000000000000e+03,4.335441112518310547e+00
2.892000000000000000e+03,4.335419178009033203e+00
2.893000000000000000e+03,4.335396289825439453e+00
2.894000000000000000e+03,4.335373878479003906e+00
2.895000000000000000e+03,4.335351943969726562e+00
2.896000000000000000e+03,4.335329532623291016e+00
2.897000000000000000e+03,4.335307598114013672e+00
2.898000000000000000e+03,4.335285663604736328e+00
2.899000000000000000e+03,4.335262775421142578e+00
2.900000000000000000e+03,4.335240364074707031e+00
2.901000000000000000e+03,4.335218429565429688e+00
2.902000000000000000e+03,4.335196018218994141e+00
2.903000000000000000e+03,4.335174083709716797e+00
2.904000000000000000e+03,4.335151672363281250e+00
2.905000000000000000e+03,4.335129737854003906e+00
2.906000000000000000e+03,4.335107326507568359e+00
2.907000000000000000e+03,4.335085391998291016e+00
2.908000000000000000e+03,4.335062980651855469e+00
2.909000000000000000e+03,4.335039615631103516e+00
2.910000000000000000e+03,4.335018634796142578e+00
2.911000000000000000e+03,4.334996223449707031e+00
2.912000000000000000e+03,4.334974288940429688e+00
2.913000000000000000e+03,4.334952354431152344e+00
2.914000000000000000e+03,4.334929943084716797e+00
2.915000000000000000e+03,4.334907531738281250e+00
2.916000000000000000e+03,4.334885597229003906e+00
2.917000000000000000e+03,4.334863185882568359e+00
2.918000000000000000e+03,4.334841251373291016e+00
2.919000000000000000e+03,4.334819793701171875e+00
2.920000000000000000e+03,4.334796905517578125e+00
2.921000000000000000e+03,4.334774971008300781e+00
2.922000000000000000e+03,4.334753513336181641e+00
2.923000000000000000e+03,4.334731578826904297e+00
2.924000000000000000e+03,4.334708213806152344e+00
2.925000000000000000e+03,4.334686756134033203e+00
2.926000000000000000e+03,4.334664344787597656e+00
2.927000000000000000e+03,4.334641933441162109e+00
2.928000000000000000e+03,4.334619998931884766e+00
2.929000000000000000e+03,4.334598064422607422e+00
2.930000000000000000e+03,4.334575653076171875e+00
2.931000000000000000e+03,4.334554195404052734e+00
2.932000000000000000e+03,4.334532260894775391e+00
2.933000000000000000e+03,4.334510326385498047e+00
2.934000000000000000e+03,4.334488391876220703e+00
2.935000000000000000e+03,4.334466457366943359e+00
2.936000000000000000e+03,4.334444522857666016e+00
2.937000000000000000e+03,4.334422111511230469e+00
2.938000000000000000e+03,4.334400653839111328e+00
2.939000000000000000e+03,4.334378242492675781e+00
2.940000000000000000e+03,4.334356784820556641e+00
2.941000000000000000e+03,4.334334850311279297e+00
2.942000000000000000e+03,4.334312438964843750e+00
2.943000000000000000e+03,4.334290981292724609e+00
2.944000000000000000e+03,4.334268569946289062e+00
2.945000000000000000e+03,4.334247112274169922e+00
2.946000000000000000e+03,4.334225177764892578e+00
2.947000000000000000e+03,4.334202766418457031e+00
2.948000000000000000e+03,4.334181308746337891e+00
2.949000000000000000e+03,4.334159851074218750e+00
2.950000000000000000e+03,4.334137439727783203e+00
2.951000000000000000e+03,4.334115028381347656e+00
2.952000000000000000e+03,4.334093570709228516e+00
2.953000000000000000e+03,4.334072113037109375e+00
2.954000000000000000e+03,4.334050178527832031e+00
2.955000000000000000e+03,4.334028720855712891e+00
2.956000000000000000e+03,4.334006786346435547e+00
2.957000000000000000e+03,4.333984375000000000e+00
2.958000000000000000e+03,4.333962917327880859e+00
2.959000000000000000e+03,4.333940982818603516e+00
2.960000000000000000e+03,4.333918571472167969e+00
2.961000000000000000e+03,4.333896636962890625e+00
2.962000000000000000e+03,4.333875656127929688e+00
2.963000000000000000e+03,4.333853721618652344e+00
2.964000000000000000e+03,4.333832740783691406e+00
2.965000000000000000e+03,4.333810329437255859e+00
2.966000000000000000e+03,4.333788394927978516e+00
2.967000000000000000e+03,4.333766937255859375e+00
2.968000000000000000e+03,4.333745002746582031e+00
2.969000000000000000e+03,4.333724021911621094e+00
2.970000000000000000e+03,4.333702087402343750e+00
2.971000000000000000e+03,4.333680152893066406e+00
2.972000000000000000e+03,4.333658695220947266e+00
2.973000000000000000e+03,4.333636283874511719e+00
2.974000000000000000e+03,4.333615779876708984e+00
2.975000000000000000e+03,4.333593368530273438e+00
2.976000000000000000e+03,4.333570957183837891e+00
2.977000000000000000e+03,4.333550453186035156e+00
2.978000000000000000e+03,4.333528518676757812e+00
2.979000000000000000e+03,4.333507061004638672e+00
2.980000000000000000e+03,4.333484649658203125e+00
2.981000000000000000e+03,4.333463191986083984e+00
2.982000000000000000e+03,4.333441734313964844e+00
2.983000000000000000e+03,4.333420276641845703e+00
2.984000000000000000e+03,4.333397865295410156e+00
2.985000000000000000e+03,4.333376407623291016e+00
2.986000000000000000e+03,4.333354949951171875e+00
2.987000000000000000e+03,4.333333492279052734e+00
2.988000000000000000e+03,4.333312034606933594e+00
2.989000000000000000e+03,4.333290576934814453e+00
2.990000000000000000e+03,4.333269119262695312e+00
2.991000000000000000e+03,4.333247184753417969e+00
2.992000000000000000e+03,4.333225250244140625e+00
2.993000000000000000e+03,4.333204746246337891e+00
2.994000000000000000e+03,4.333183288574218750e+00
2.995000000000000000e+03,4.333161354064941406e+00
2.996000000000000000e+03,4.333139419555664062e+00
2.997000000000000000e+03,4.333117961883544922e+00
2.998000000000000000e+03,4.333096504211425781e+00
2.999000000000000000e+03,4.333075523376464844e+00
3.000000000000000000e+03,4.333054542541503906e+00
3.001000000000000000e+03,4.333032131195068359e+00
3.002000000000000000e+03,4.333010673522949219e+00
3.003000000000000000e+03,4.332989692687988281e+00
3.004000000000000000e+03,4.332967281341552734e+00
3.005000000000000000e+03,4.332946300506591797e+00
3.006000000000000000e+03,4.332924842834472656e+00
3.007000000000000000e+03,4.332903385162353516e+00
3.008000000000000000e+03,4.332882404327392578e+00
3.009000000000000000e+03,4.332859992980957031e+00
3.010000000000000000e+03,4.332839012145996094e+00
3.011000000000000000e+03,4.332818031311035156e+00
3.012000000000000000e+03,4.332796573638916016e+00
3.013000000000000000e+03,4.332774639129638672e+00
3.014000000000000000e+03,4.332753658294677734e+00
3.015000000000000000e+03,4.332731246948242188e+00
3.016000000000000000e+03,4.332710742950439453e+00
3.017000000000000000e+03,4.332689285278320312e+00
3.018000000000000000e+03,4.332668304443359375e+00
3.019000000000000000e+03,4.332646846771240234e+00
3.020000000000000000e+03,4.332625389099121094e+00
3.021000000000000000e+03,4.332604408264160156e+00
3.022000000000000000e+03,4.332581520080566406e+00
3.023000000000000000e+03,4.332561016082763672e+00
3.024000000000000000e+03,4.332540035247802734e+00
3.025000000000000000e+03,4.332518577575683594e+00
3.026000000000000000e+03,4.332496643066406250e+00
3.027000000000000000e+03,4.332475662231445312e+00
3.028000000000000000e+03,4.332454204559326172e+00
3.029000000000000000e+03,4.332433700561523438e+00
3.030000000000000000e+03,4.332411766052246094e+00
3.031000000000000000e+03,4.332390785217285156e+00
3.032000000000000000e+03,4.332368850708007812e+00
3.033000000000000000e+03,4.332348346710205078e+00
3.034000000000000000e+03,4.332327365875244141e+00
3.035000000000000000e+03,4.332305431365966797e+00
3.036000000000000000e+03,4.332283973693847656e+00
3.037000000000000000e+03,4.332262992858886719e+00
3.038000000000000000e+03,4.332241535186767578e+00
3.039000000000000000e+03,4.332221031188964844e+00
3.040000000000000000e+03,4.332198619842529297e+00
3.041000000000000000e+03,4.332178115844726562e+00
3.042000000000000000e+03,4.332156658172607422e+00
3.043000000000000000e+03,4.332135200500488281e+00
3.044000000000000000e+03,4.332114696502685547e+00
3.045000000000000000e+03,4.332093238830566406e+00
3.046000000000000000e+03,4.332071781158447266e+00
3.047000000000000000e+03,4.332050800323486328e+00
3.048000000000000000e+03,4.332030296325683594e+00
3.049000000000000000e+03,4.332008361816406250e+00
3.050000000000000000e+03,4.331987380981445312e+00
3.051000000000000000e+03,4.331966876983642578e+00
3.052000000000000000e+03,4.331944942474365234e+00
3.053000000000000000e+03,4.331923484802246094e+00
3.054000000000000000e+03,4.331902980804443359e+00
3.055000000000000000e+03,4.331881523132324219e+00
3.056000000000000000e+03,4.331860542297363281e+00
3.057000000000000000e+03,4.331839561462402344e+00
3.058000000000000000e+03,4.331818580627441406e+00
3.059000000000000000e+03,4.331797122955322266e+00
3.060000000000000000e+03,4.331776618957519531e+00
3.061000000000000000e+03,4.331754684448242188e+00
3.062000000000000000e+03,4.331734180450439453e+00
3.063000000000000000e+03,4.331713199615478516e+00
3.064000000000000000e+03,4.331691741943359375e+00
3.065000000000000000e+03,4.331670284271240234e+00
3.066000000000000000e+03,4.331649780273437500e+00
3.067000000000000000e+03,4.331628799438476562e+00
3.068000000000000000e+03,4.331607341766357422e+00
3.069000000000000000e+03,4.331586837768554688e+00
3.070000000000000000e+03,4.331565380096435547e+00
3.071000000000000000e+03,4.331545352935791016e+00
3.072000000000000000e+03,4.331523418426513672e+00
3.073000000000000000e+03,4.331502437591552734e+00
3.074000000000000000e+03,4.331481933593750000e+00
3.075000000000000000e+03,4.331459999084472656e+00
3.076000000000000000e+03,4.331439495086669922e+00
3.077000000000000000e+03,4.331418514251708984e+00
3.078000000000000000e+03,4.331397533416748047e+00
3.079000000000000000e+03,4.331377029418945312e+00
3.080000000000000000e+03,4.331355571746826172e+00
3.081000000000000000e+03,4.331334114074707031e+00
3.082000000000000000e+03,4.331314086914062500e+00
3.083000000000000000e+03,4.331292629241943359e+00
3.084000000000000000e+03,4.331272602081298828e+00
3.085000000000000000e+03,4.331250667572021484e+00
3.086000000000000000e+03,4.331229686737060547e+00
3.087000000000000000e+03,4.331209182739257812e+00
3.088000000000000000e+03,4.331188201904296875e+00
3.089000000000000000e+03,4.331167221069335938e+00
3.090000000000000000e+03,4.331146240234375000e+00
3.091000000000000000e+03,4.331124782562255859e+00
3.092000000000000000e+03,4.331104755401611328e+00
3.093000000000000000e+03,4.331083774566650391e+00
3.094000000000000000e+03,4.331062793731689453e+00
3.095000000000000000e+03,4.331042289733886719e+00
3.096000000000000000e+03,4.331021308898925781e+00
3.097000000000000000e+03,4.331000328063964844e+00
3.098000000000000000e+03,4.330978870391845703e+00
3.099000000000000000e+03,4.330958366394042969e+00
3.100000000000000000e+03,4.330937385559082031e+00
3.101000000000000000e+03,4.330916404724121094e+00
3.102000000000000000e+03,4.330895423889160156e+00
3.103000000000000000e+03,4.330874919891357422e+00
3.104000000000000000e+03,4.330854415893554688e+00
3.105000000000000000e+03,4.330833911895751953e+00
3.106000000000000000e+03,4.330812454223632812e+00
3.107000000000000000e+03,4.330791950225830078e+00
3.108000000000000000e+03,4.330770969390869141e+00
3.109000000000000000e+03,4.330750465393066406e+00
3.110000000000000000e+03,4.330729007720947266e+00
3.111000000000000000e+03,4.330708503723144531e+00
3.112000000000000000e+03,4.330687999725341797e+00
3.113000000000000000e+03,4.330667018890380859e+00
3.114000000000000000e+03,4.330646514892578125e+00
3.115000000000000000e+03,4.330625534057617188e+00
3.116000000000000000e+03,4.330605030059814453e+00
3.117000000000000000e+03,4.330584049224853516e+00
3.118000000000000000e+03,4.330563068389892578e+00
3.119000000000000000e+03,4.330542087554931641e+00
3.120000000000000000e+03,4.330522060394287109e+00
3.121000000000000000e+03,4.330500125885009766e+00
3.122000000000000000e+03,4.330480098724365234e+00
3.123000000000000000e+03,4.330459594726562500e+00
3.124000000000000000e+03,4.330438613891601562e+00
3.125000000000000000e+03,4.330418586730957031e+00
3.126000000000000000e+03,4.330397605895996094e+00
3.127000000000000000e+03,4.330376625061035156e+00
3.128000000000000000e+03,4.330356121063232422e+00
